Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D09-NF-R1	100_sub	26.43	1) low quality	46.73	4.06	42.86	Eubacteriales	order	0.707	uncultured Eubacteriales bacterium	species	0.378	29595	1.6	0.22	85	116977	1515	18	1	0	1	TRUE	FALSE	FALSE	FALSE	52	5	1	0	0	0	0	0	1599406	1372631	375315	116977	0	0	0	0	0	85	1599406	13682	17	37	0	c__Clostridia (UID1118)	387	223	124	105	111	7	0	0	0
D09-NF-R1	102	100	3) high quality Nayfach	100	0	0	Sutterella wadsworthensis HGA0223	strain	0.998	Sutterella wadsworthensis HGA0223	strain	0.998	2872407	2.88	1.61	2	2872407	2340	62	4	4	4	TRUE	TRUE	FALSE	TRUE	1	1	1	1	1	1	1	0	2876759	2872407	2872407	2872407	2872407	2872407	2872407	2872407	0	2	2876759	2872407	1	1	0	p__Proteobacteria (UID3887)	1487	256	161	0	256	0	0	0	0
D09-NF-R1	104	66.09	2) medium quality	69.44	0.67	0	Eubacteriales	order	0.684	Oscillospiraceae bacterium	species	0.338	47617	2.21	0.19	69	95414	1961	36	2	2	3	TRUE	TRUE	FALSE	FALSE	56	15	0	0	0	0	0	0	2210771	2117437	1045935	0	0	0	0	0	0	69	2210771	28521	17	32	0	o__Clostridiales (UID1212)	172	263	149	72	190	1	0	0	0
D09-NF-R1	106	76.29	3) high quality Nayfach	96.84	4.11	63.64	uncultured Lachnospira sp.	species	0.832	uncultured Lachnospira sp.	species	0.832	151739	4.07	1.62	62	535654	3561	48	4	7	1	TRUE	TRUE	FALSE	TRUE	48	22	14	3	1	0	0	0	4070259	3977252	3408235	2869236	1160182	535654	0	0	0	62	4070259	70785	8	17	0	o__Clostridiales (UID1226)	155	278	158	7	266	2	3	0	0
D09-NF-R1	109_sub	87.7	4) high quality Bowers	99.8	2.42	66.67	Collinsella aerofaciens	species	0.805	Collinsella aerofaciens	species	0.805	476762	2.51	6.09	31	799540	2257	61	5	7	4	TRUE	TRUE	TRUE	TRUE	16	8	6	3	1	0	0	0	2511484	2445466	2247229	2096290	1577521	799540	0	0	0	31	2511484	152159	2	5	0	p__Actinobacteria (UID2112)	31	211	124	1	207	3	0	0	0
D09-NF-R1	110	87.43	3) high quality Nayfach	97.68	2.05	40	Blautia	genus	0.734	Blautia sp. TM10-2	species	0.249	160506	3.62	1.61	40	275951	3285	62	5	5	5	TRUE	TRUE	FALSE	TRUE	32	23	16	3	0	0	0	0	3620240	3583504	3350625	2819307	803419	0	0	0	0	40	3620240	102724	9	15	0	o__Clostridiales (UID1226)	155	278	158	5	268	5	0	0	0
D09-NF-R1	111	91.96	2) medium quality	98.66	1.34	0	Eubacterium sp. CAG:274	species	0.996	Eubacterium sp. CAG:274	species	0.996	678400	2.22	1.14	5	1061043	2045	50	3	3	0	TRUE	TRUE	FALSE	FALSE	3	3	3	3	2	1	0	0	2220666	2206988	2206988	2206988	2206988	1739443	1061043	0	0	5	2220666	678400	2	2	0	o__Clostridiales (UID1212)	172	263	149	2	259	2	0	0	0
D09-NF-R1	112_sub	95.29	3) high quality Nayfach	98.64	0.67	0	Clostridium sp. AF34-13	species	0.869	Clostridium sp. AF34-13	species	0.869	315046	3.56	0.64	18	594479	3084	55	4	5	4	TRUE	TRUE	FALSE	TRUE	17	13	11	6	3	0	0	0	3561666	3553190	3419496	3287304	2490331	1634542	0	0	0	18	3561666	193238	4	7	0	o__Clostridiales (UID1212)	172	263	149	4	258	1	0	0	0
D09-NF-R1	114	97.92	4) high quality Bowers	99.22	0.26	50	Bacteroides	genus	0.839	Bacteroides sp. AF34-31BH	species	0.483	1152302	4.8	9.19	11	2162407	3965	64	4	4	4	TRUE	TRUE	TRUE	TRUE	11	9	8	3	3	2	1	0	4796081	4796081	4734908	4652809	3872830	3872830	3314709	2162407	0	11	4796081	558121	2	3	0	o__Bacteroidales (UID2657)	160	492	269	4	482	6	0	0	0
D09-NF-R1	121_sub	41.65	0) really bad	100	11.67	62.96	Bifidobacterium adolescentis	species	0.723	Bifidobacterium adolescentis ATCC 15703	strain	0.531	482979	3.33	10.01	67	786872	2749	71	6	3	4	FALSE	FALSE	FALSE	FALSE	33	8	4	3	2	0	0	0	3331460	3135901	2481721	2160891	2021411	1538432	0	0	0	67	3331460	49522	3	9	0	f__Bifidobacteriaceae (UID1458)	77	464	220	0	422	36	6	0	0
D09-NF-R1	13	97.72	3) high quality Nayfach	99.62	0.38	0	Bacteroides sp. CAG:20	species	0.718	Bacteroides sp. CAG:20	species	0.718	718953	3.23	0.95	8	961679	2554	58	5	3	5	TRUE	TRUE	FALSE	TRUE	8	8	6	5	3	0	0	0	3225142	3225142	3225142	3045294	2925706	2230206	0	0	0	8	3225142	417363	2	4	0	o__Bacteroidales (UID2617)	213	406	265	1	403	2	0	0	0
D09-NF-R1	131_sub	97.68	2) medium quality	97.68	0	0	Eubacterium sp. CAG:38	species	1	Eubacterium sp. CAG:38	species	1	191759	2.95	1.09	18	800050	2683	54	6	5	0	TRUE	TRUE	FALSE	FALSE	18	16	11	3	1	0	0	0	2954917	2954917	2909898	2514744	1323819	800050	0	0	0	18	2954917	124000	4	9	0	o__Clostridiales (UID1212)	172	263	149	10	253	0	0	0	0
D09-NF-R1	132	86.22	3) high quality Nayfach	97.07	2.17	40	Roseburia sp. AM16-25	species	0.996	Roseburia sp. AM16-25	species	0.996	99578	2.44	0.32	35	275045	2185	38	1	3	1	TRUE	TRUE	FALSE	TRUE	30	18	6	1	0	0	0	0	2436755	2410664	2061687	1150445	275045	0	0	0	0	35	2436755	72823	7	14	0	f__Lachnospiraceae (UID1286)	57	420	207	33	382	5	0	0	0
D09-NF-R1	136	77.23	3) high quality Nayfach	94.63	3.48	90.91	Oscillibacter sp.	species	0.91	Oscillibacter sp.	species	0.91	182545	2.49	1.35	24	432595	2367	52	3	3	3	TRUE	TRUE	FALSE	TRUE	24	14	9	3	0	0	0	0	2487195	2487195	2203530	1875765	971885	0	0	0	0	24	2487195	116413	5	9	0	o__Clostridiales (UID1212)	172	263	149	9	243	11	0	0	0
D09-NF-R1	141	95.56	3) high quality Nayfach	95.56	0	0	Bilophila wadsworthia	species	0.997	Bilophila wadsworthia ATCC 49260	strain	0.556	140036	4.51	0.47	58	858712	3987	64	4	4	1	TRUE	TRUE	FALSE	TRUE	54	25	12	4	1	0	0	0	4506305	4474563	3743312	2847674	1720480	858712	0	0	0	58	4506305	58609	8	19	0	c__Deltaproteobacteria (UID3218)	61	284	169	8	276	0	0	0	0
D09-NF-R1	143	70.38	2) medium quality	81.03	2.13	0	Clostridium sp. CAG:354	species	0.991	Clostridium sp. CAG:354	species	0.991	963516	1.7	1.31	5	963516	1640	36	2	2	0	TRUE	TRUE	FALSE	FALSE	2	2	2	2	2	0	0	0	1695790	1680206	1680206	1680206	1680206	1680206	0	0	0	5	1695790	716690	1	2	0	o__Clostridiales (UID1212)	172	263	149	36	223	3	1	0	0
D09-NF-R1	149	98.53	3) high quality Nayfach	99.23	0.14	100	Bacteroidales	order	0.745	Parabacteroides merdae CL03T12C32	strain	0.597	395482	4.6	1.65	17	958743	3855	74	3	2	6	TRUE	TRUE	FALSE	TRUE	17	16	12	7	2	0	0	0	4596119	4596119	4568603	4301676	3311795	1521465	0	0	0	17	4596119	243580	4	8	0	o__Bacteroidales (UID2621)	198	427	260	2	419	6	0	0	0
D09-NF-R1	151_sub	21.44	0) really bad	75.89	10.89	9.09	Eubacteriales	order	0.681	Clostridium sp. AF32-12BH	species	0.29	18663	3.36	0.27	230	95316	3733	54	0	0	0	FALSE	FALSE	FALSE	FALSE	116	6	0	0	0	0	0	0	3355526	2653140	443694	0	0	0	0	0	0	230	3355526	11524	47	104	0	o__Clostridiales (UID1226)	155	278	158	75	174	27	2	0	0
D09-NF-R1	153_sub	-314.21	0) really bad	98.09	82.46	17.14	Lachnospiraceae	family	0.761	Dorea formicigenerans 4_6_53AFAA	strain	0.376	125737	6.07	1.73	116	718689	5610	115	10	10	7	FALSE	FALSE	FALSE	FALSE	90	31	16	5	1	0	0	0	6070485	5907907	4526495	3472632	2002079	718689	0	0	0	116	6070485	48575	12	32	0	k__Bacteria (UID203)	5449	103	57	2	54	32	7	7	1
D09-NF-R1	19_sub	84.23	2) medium quality	87.58	0.67	0	Eubacteriales	order	0.684	Oscillospiraceae bacterium	species	0.25	66249	3.09	0.81	79	204485	3162	57	1	1	3	TRUE	TRUE	FALSE	FALSE	63	22	7	0	0	0	0	0	3087405	3003719	2058372	1044765	0	0	0	0	0	79	3087405	39044	14	28	0	o__Clostridiales (UID1212)	172	263	149	25	237	1	0	0	0
D09-NF-R1	20_sub	-28.52	0) really bad	87.23	23.15	6.38	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.75	Unclassified	Unclassified	0.75	62572	4.08	0.34	113	216278	3952	53	2	2	3	FALSE	FALSE	FALSE	FALSE	85	25	8	0	0	0	0	0	4082932	3917864	2467934	1252405	0	0	0	0	0	113	4082932	31335	18	41	0	o__Clostridiales (UID1212)	172	263	149	45	175	41	2	0	0
D09-NF-R1	23	92.95	3) high quality Nayfach	92.95	0	0	Clostridiales bacterium	species	1	Clostridiales bacterium	species	1	1127522	2.05	2.18	4	1127522	1877	42	2	1	1	TRUE	TRUE	FALSE	TRUE	4	4	4	3	1	1	0	0	2048659	2048659	2048659	2048659	1889859	1127522	1127522	0	0	4	2048659	483794	1	2	0	o__Clostridiales (UID1212)	172	263	149	14	249	0	0	0	0
D09-NF-R1	27_sub	10.07	1) low quality	10.07	0	0	Eubacterium sp. CAG:86	species	1	Eubacterium sp. CAG:86	species	1	336876	0.37	0.93	2	336876	352	15	0	2	1	TRUE	FALSE	FALSE	FALSE	2	1	1	1	0	0	0	0	373108	373108	336876	336876	336876	0	0	0	0	2	373108	336876	1	1	0	o__Clostridiales (UID1212)	172	263	149	213	50	0	0	0	0
D09-NF-R1	29_sub	-374.7	0) really bad	100	94.94	3.97	Eubacteriales	order	0.885	uncultured Ruminococcus sp.	species	0.515	202647	5.51	0.89	42	619984	4801	109	6	11	5	FALSE	FALSE	FALSE	FALSE	39	29	20	6	1	0	0	0	5509386	5491012	5134739	4486255	2276137	619984	0	0	0	42	5509386	133097	9	17	0	o__Clostridiales (UID1226)	155	278	158	0	75	180	22	1	0
D09-NF-R1	3	98.75	3) high quality Nayfach	99.4	0.13	0	Parabacteroides distasonis	species	0.935	Parabacteroides distasonis ATCC 8503	strain	0.64	670520	5.04	1.51	15	1460249	4229	80	6	5	5	TRUE	TRUE	FALSE	TRUE	15	15	10	7	3	1	0	0	5040305	5040305	5040305	4639761	4174654	2859067	1460249	0	0	15	5040305	274376	3	6	0	o__Bacteroidales (UID2621)	198	427	260	3	423	1	0	0	0
D09-NF-R1	31	94.64	3) high quality Nayfach	97.99	0.67	0	uncultured Clostridium sp.	species	0.932	uncultured Clostridium sp.	species	0.932	1772144	3.05	0.99	15	1772144	2590	55	4	4	4	TRUE	TRUE	FALSE	TRUE	12	5	3	3	2	1	0	0	3051681	3029924	2904433	2761032	2761032	2401469	1772144	0	0	15	3051681	629325	1	2	0	o__Clostridiales (UID1212)	172	263	149	4	258	1	0	0	0
D09-NF-R1	35_sub	88.89	2) medium quality	92.24	0.67	50	Eubacterium sp.	species	0.969	Eubacterium sp.	species	0.969	69237	2.57	0.34	62	163534	2233	28	1	2	0	TRUE	TRUE	FALSE	FALSE	54	22	4	0	0	0	0	0	2573276	2521209	1776402	511349	0	0	0	0	0	62	2573276	39114	14	26	0	o__Clostridiales (UID1212)	172	263	149	45	216	2	0	0	0
D09-NF-R1	37	89.63	3) high quality Nayfach	99.13	1.9	0	Clostridiaceae bacterium	species	0.786	Clostridiaceae bacterium	species	0.786	183278	2.87	0.73	22	277239	2649	56	4	2	2	TRUE	TRUE	FALSE	TRUE	22	18	11	3	0	0	0	0	2868955	2868955	2747794	2175449	824722	0	0	0	0	22	2868955	103697	6	11	0	o__Clostridiales (UID1226)	155	278	158	14	260	4	0	0	0
D09-NF-R1	38	95.98	3) high quality Nayfach	99.33	0.67	0	Anaerobutyricum hallii	species	0.96	Anaerobutyricum hallii	species	0.96	297244	3.25	3.1	17	512595	2845	73	9	14	9	TRUE	TRUE	FALSE	TRUE	13	12	11	6	2	0	0	0	3252460	3232187	3186993	3116094	2389111	1023286	0	0	0	17	3252460	203592	4	7	0	o__Clostridiales (UID1212)	172	263	149	1	261	1	0	0	0
D09-NF-R1	4	54.7	2) medium quality	65.6	2.18	0	Eubacteriales	order	0.821	Monoglobus pectinilyticus	species	0.568	29469	1.65	0.19	84	117619	1301	25	0	0	1	TRUE	TRUE	FALSE	FALSE	58	4	1	0	0	0	0	0	1650549	1485087	273981	117619	0	0	0	0	0	84	1650549	17173	20	38	0	o__Clostridiales (UID1212)	172	263	149	78	180	5	0	0	0
D09-NF-R1	40	-46.74	0) really bad	86.91	26.73	74.19	Coprococcus catus	species	0.983	Coprococcus catus	species	0.983	94160	4.19	0.69	92	335586	4021	71	8	6	1	FALSE	FALSE	FALSE	FALSE	75	22	10	2	0	0	0	0	4188997	4078863	2834957	1919607	587116	0	0	0	0	92	4188997	36292	12	30	0	o__Clostridiales (UID1212)	172	263	149	28	173	62	0	0	0
D09-NF-R1	44	92.4	3) high quality Nayfach	92.4	0	0	Dorea longicatena DSM 13814	strain	0.936	Dorea longicatena DSM 13814	strain	0.936	274335	2.73	4.1	15	492852	2532	56	6	6	5	TRUE	TRUE	FALSE	TRUE	14	14	12	4	0	0	0	0	2727938	2725268	2725268	2615315	1369802	0	0	0	0	15	2727938	155176	4	8	0	f__Lachnospiraceae (UID1256)	33	333	171	33	300	0	0	0	0
D09-NF-R1	49	92.39	3) high quality Nayfach	92.39	0	0	Clostridium	genus	0.728	Clostridium sp. TF06-15AC	species	0.316	226768	2.63	1.14	22	436804	2272	48	2	3	3	TRUE	TRUE	FALSE	TRUE	17	15	11	3	0	0	0	0	2632046	2612482	2568956	2300331	1022305	0	0	0	0	22	2632046	126764	5	9	0	o__Clostridiales (UID1226)	155	278	158	21	257	0	0	0	0
D09-NF-R1	53	95.3	3) high quality Nayfach	95.3	0	0	Oscillospiraceae bacterium	species	0.959	Oscillospiraceae bacterium	species	0.959	651963	2.73	0.72	11	722230	2563	52	2	1	2	TRUE	TRUE	FALSE	TRUE	10	9	6	5	2	0	0	0	2731499	2721627	2708479	2454952	2264148	1374193	0	0	0	11	2731499	287082	2	5	0	o__Clostridiales (UID1212)	172	263	149	10	253	0	0	0	0
D09-NF-R1	55	32.14	2) medium quality	51.99	3.97	11.11	Eubacteriales	order	0.678	Lachnospiraceae bacterium	species	0.2	20840	1.54	0.18	92	94736	1402	23	1	1	0	TRUE	TRUE	FALSE	FALSE	57	5	0	0	0	0	0	0	1536128	1319123	328344	0	0	0	0	0	0	92	1536128	13445	20	44	0	o__Clostridiales (UID1212)	172	263	149	105	151	6	1	0	0
D09-NF-R1	58	98.66	3) high quality Nayfach	98.66	0	0	Clostridium sp. CAG:62	species	1	Clostridium sp. CAG:62	species	1	419987	2.9	0.87	12	722784	2646	47	1	2	1	TRUE	TRUE	FALSE	TRUE	11	10	9	3	2	0	0	0	2897944	2896734	2862355	2792882	1782153	1362166	0	0	0	12	2897944	211275	3	5	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D09-NF-R1	6	-103.09	0) really bad	94.71	39.56	7.78	Eubacteriales	order	0.719	Clostridium sp. AM32-2	species	0.358	44526	4.49	0.39	163	174336	4197	58	1	5	2	FALSE	FALSE	FALSE	FALSE	122	21	6	0	0	0	0	0	4485262	4208212	1851773	827967	0	0	0	0	0	163	4485262	23435	30	66	0	o__Clostridiales (UID1226)	155	278	158	19	183	69	7	0	0
D09-NF-R1	60	28.57	1) low quality	45.37	3.36	0	Eubacteriales	order	0.673	Oscillospiraceae bacterium	species	0.329	20736	1.59	0.19	105	47263	1537	16	0	0	0	TRUE	FALSE	FALSE	FALSE	64	0	0	0	0	0	0	0	1588519	1328825	0	0	0	0	0	0	0	105	1588519	11859	27	52	0	o__Clostridiales (UID1212)	172	263	149	136	121	6	0	0	0
D09-NF-R1	61	98.63	3) high quality Nayfach	98.73	0.02	0	Dialister massiliensis	species	0.995	Dialister massiliensis	species	0.995	2188006	2.29	3.93	5	2188006	2048	52	5	5	5	TRUE	TRUE	FALSE	TRUE	5	1	1	1	1	1	1	0	2289361	2289361	2188006	2188006	2188006	2188006	2188006	2188006	0	5	2289361	2188006	1	1	0	p__Firmicutes (UID1022)	100	295	158	3	291	1	0	0	0
D09-NF-R1	71	74.17	2) medium quality	86.82	2.53	0	Clostridiaceae bacterium	species	0.977	Clostridiaceae bacterium	species	0.977	41454	2.54	0.38	84	128936	2315	43	1	1	1	TRUE	TRUE	FALSE	FALSE	73	14	1	0	0	0	0	0	2538663	2469319	970890	128936	0	0	0	0	0	84	2538663	26145	21	40	0	o__Clostridiales (UID1226)	155	278	158	47	226	5	0	0	0
D09-NF-R1	75	96.6	4) high quality Bowers	96.6	0	0	Eubacteriales	order	0.909	Gemmiger formicilis	species	0.63	257656	3.41	5.81	24	793341	3008	73	5	7	5	TRUE	TRUE	TRUE	TRUE	19	13	10	4	2	0	0	0	3413944	3389898	3246226	2988593	1871478	1303025	0	0	0	24	3413944	192819	4	8	0	o__Clostridiales (UID1212)	172	261	147	5	256	0	0	0	0
D09-NF-R1	78_sub	95.98	2) medium quality	99.33	0.67	0	Eubacterium ventriosum	species	0.998	Eubacterium ventriosum	species	0.998	474846	2.5	4.97	9	529717	2224	57	3	4	0	TRUE	TRUE	FALSE	FALSE	8	7	7	5	2	0	0	0	2500863	2496294	2479499	2479499	2224479	1054688	0	0	0	9	2500863	425999	3	4	0	o__Clostridiales (UID1212)	172	263	149	1	261	1	0	0	0
D09-NF-R1	80_sub	26.75	1) low quality	26.75	0	0	Clostridiales bacterium	species	0.68	Clostridiales bacterium	species	0.68	106206	0.81	0.44	23	185537	807	14	1	1	0	TRUE	FALSE	FALSE	FALSE	14	4	3	0	0	0	0	0	805063	759030	492622	435750	0	0	0	0	0	23	805063	39407	3	7	0	f__Lachnospiraceae (UID1255)	90	354	174	235	119	0	0	0	0
D09-NF-R1	81	98.66	2) medium quality	98.66	0	0	Eubacterium sp. CAG:251	species	1	Eubacterium sp. CAG:251	species	1	539636	2.01	1.78	5	802841	1879	48	2	0	3	TRUE	TRUE	FALSE	FALSE	5	5	5	3	2	0	0	0	2009461	2009461	2009461	2009461	1672746	1342477	0	0	0	5	2009461	330269	2	3	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D09-NF-R1	85_sub	99.04	3) high quality Nayfach	99.04	0	0	Phocaeicola	genus	0.715	Phocaeicola vulgatus ATCC 8482	strain	0.307	475924	5.09	3.66	14	1088964	4046	79	6	7	7	TRUE	TRUE	FALSE	TRUE	14	12	12	8	3	1	0	0	5089403	5089403	5029390	5029390	4203167	2326962	1088964	0	0	14	5089403	325488	4	7	0	o__Bacteroidales (UID2654)	163	486	266	20	466	0	0	0	0
D09-NF-R1	86	92.87	3) high quality Nayfach	96.12	0.65	77.78	Bacteroidaceae bacterium	species	0.8	Bacteroidaceae bacterium	species	0.8	685331	3.91	3.33	7	1742986	3081	78	4	6	6	TRUE	TRUE	FALSE	TRUE	7	6	6	4	4	1	0	0	3908151	3908151	3886449	3886449	3577285	3577285	1742986	0	0	7	3908151	613348	2	3	0	o__Bacteroidales (UID2657)	160	491	268	23	459	9	0	0	0
D09-NF-R1	9_sub	42.15	1) low quality	42.15	0	0	Alistipes	genus	0.668	Alistipes sp.	species	0.484	30448	0.96	0.13	44	58957	774	10	0	0	0	TRUE	FALSE	FALSE	FALSE	38	2	0	0	0	0	0	0	961483	920279	109385	0	0	0	0	0	0	44	961483	16291	12	23	0	p__Bacteroidetes (UID2605)	350	314	208	162	152	0	0	0	0
D09-NF-R1	91	81.03	3) high quality Nayfach	98.28	3.45	91.67	Firmicutes bacterium CAG:83	species	1	Firmicutes bacterium CAG:83	species	1	188939	2.27	1.41	15	307150	2114	50	2	3	3	TRUE	TRUE	FALSE	TRUE	15	13	10	3	0	0	0	0	2273022	2273022	2217525	1990475	877299	0	0	0	0	15	2273022	120781	5	8	0	k__Bacteria (UID203)	5449	104	58	1	91	12	0	0	0
D09-NF-R1	94	37.89	0) really bad	97.99	12.02	0	Oscillospiraceae bacterium	species	0.691	Oscillospiraceae bacterium	species	0.691	785617	2.91	1.79	5	1227860	2706	62	5	4	4	FALSE	FALSE	FALSE	FALSE	4	4	4	4	3	1	0	0	2913294	2904468	2904468	2904468	2904468	2643403	1227860	0	0	5	2913294	629926	2	3	0	o__Clostridiales (UID1212)	172	257	149	4	229	24	0	0	0
D09-NF-R1	97	95.99	3) high quality Nayfach	97.69	0.34	0	Lachnospiraceae bacterium	species	0.962	Lachnospiraceae bacterium	species	0.962	516148	3.07	0.8	12	1023517	2750	50	3	3	3	TRUE	TRUE	FALSE	TRUE	12	10	8	4	2	1	0	0	3067533	3067533	3021782	2879786	2206215	1539665	1023517	0	0	12	3067533	222476	2	5	0	o__Clostridiales (UID1212)	172	263	149	18	244	1	0	0	0
D09-NF-R1	bin.115	29.03	1) low quality	33.23	0.84	0	Blautia sp. BIOML-A1	species	0.801	Blautia sp. BIOML-A1	species	0.801	55016	0.97	0.64	31	106623	912	30	2	3	0	TRUE	FALSE	FALSE	FALSE	24	7	1	0	0	0	0	0	970542	915851	534678	106623	0	0	0	0	0	31	970542	27202	7	14	0	o__Clostridiales (UID1226)	155	278	158	179	97	2	0	0	0
D09-NF-R1	bin.117	60.53	2) medium quality	66.28	1.15	28.57	Eubacteriales	order	0.997	Eubacterium ramulus	species	0.594	234637	1.68	0.55	15	353996	1522	21	1	2	1	TRUE	TRUE	FALSE	FALSE	13	8	6	2	0	0	0	0	1681492	1672287	1526541	1337603	656185	0	0	0	0	15	1681492	110550	3	6	0	f__Lachnospiraceae (UID1255)	90	354	174	112	237	4	1	0	0
D09-NF-R1	bin.118_sub	68.56	2) medium quality	68.56	0	0	Lachnospiraceae	family	0.704	Lachnospiraceae bacterium	species	0.64	50772	2.37	0.32	59	152714	2038	51	1	0	1	TRUE	TRUE	FALSE	FALSE	54	13	6	0	0	0	0	0	2365282	2332775	1212670	738687	0	0	0	0	0	59	2365282	35004	13	26	0	o__Clostridiales (UID1226)	155	278	158	106	172	0	0	0	0
D09-NF-R1	bin.134	24.14	2) medium quality	67.24	8.62	44.44	Mediterraneibacter	genus	0.728	[Ruminococcus] torques L2-14	strain	0.569	251860	2.15	1.85	16	570949	1945	42	3	3	3	TRUE	TRUE	FALSE	FALSE	14	9	9	3	1	0	0	0	2152504	2137979	1970762	1970762	1165622	570949	0	0	0	16	2152504	141630	3	6	0	k__Bacteria (UID203)	5449	104	58	23	63	18	0	0	0
D09-NF-R1	bin.14	17.82	1) low quality	45.87	5.61	100	Faecalibacterium prausnitzii SL3/3	strain	0.66	Faecalibacterium prausnitzii SL3/3	strain	0.66	57898	1.27	13.66	32	261065	1205	32	1	1	2	TRUE	FALSE	FALSE	FALSE	27	8	1	1	0	0	0	0	1273185	1233760	716448	261065	261065	0	0	0	0	32	1273185	31734	7	14	0	o__Clostridiales (UID1212)	172	261	147	137	110	14	0	0	0
D09-NF-R1	bin.142	56.01	2) medium quality	56.01	0	0	Clostridiales bacterium	species	0.797	Clostridiales bacterium	species	0.797	72449	1.25	0.25	24	155699	1145	25	0	0	0	TRUE	TRUE	FALSE	FALSE	24	9	2	0	0	0	0	0	1249210	1249210	798594	295471	0	0	0	0	0	24	1249210	37801	6	13	0	o__Clostridiales (UID1120)	304	247	141	107	140	0	0	0	0
D09-NF-R1	bin.148	69.37	2) medium quality	91.47	4.42	0	Roseburia faecis	species	1	Roseburia faecis	species	1	588509	2.9	3.84	8	667810	2696	53	6	5	0	TRUE	TRUE	FALSE	FALSE	8	8	8	4	3	0	0	0	2900296	2900296	2900296	2900296	2303840	1895965	0	0	0	8	2900296	407875	3	4	0	f__Lachnospiraceae (UID1286)	57	420	207	38	368	14	0	0	0
D09-NF-R1	bin.19	44.04	2) medium quality	70.99	5.39	25	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.977	Unclassified	Unclassified	0.977	50312	1.96	0.26	48	119769	1787	39	1	0	2	TRUE	TRUE	FALSE	FALSE	43	14	2	0	0	0	0	0	1964303	1929692	999292	221360	0	0	0	0	0	48	1964303	38778	14	25	0	o__Clostridiales (UID1212)	172	263	149	80	171	12	0	0	0
D09-NF-R1	bin.2	89.28	4) high quality Bowers	99.33	2.01	33.33	Anaerostipes hadrus	species	0.981	Anaerostipes hadrus	species	0.981	650620	2.51	5.05	5	1215468	2399	66	5	6	4	TRUE	TRUE	TRUE	TRUE	5	4	3	3	3	1	0	0	2507517	2507517	2458636	2372856	2372856	2372856	1215468	0	0	5	2507517	506768	2	3	0	o__Clostridiales (UID1212)	172	263	149	1	259	3	0	0	0
D09-NF-R1	bin.205	97.77	3) high quality Nayfach	97.77	0	0	Ruminococcus	genus	0.871	uncultured Ruminococcus sp.	species	0.646	192856	3.88	1.99	43	300510	3364	61	6	8	5	TRUE	TRUE	FALSE	TRUE	42	23	12	4	0	0	0	0	3884996	3878739	3348418	2509712	1157184	0	0	0	0	43	3884996	84581	8	17	0	o__Clostridiales (UID1226)	155	278	158	21	257	0	0	0	0
D09-NF-R1	bin.225	92.5	4) high quality Bowers	99.25	1.35	63.64	Bacteroides mediterraneensis	species	0.983	Bacteroides mediterraneensis	species	0.983	892441	4.05	6.36	8	1813861	3288	94	6	6	7	TRUE	TRUE	TRUE	TRUE	8	8	7	6	2	1	0	0	4045257	4045257	4045257	3976302	3841530	2706302	1813861	0	0	8	4045257	281244	2	4	0	o__Bacteroidales (UID2657)	160	491	268	2	478	11	0	0	0
D09-NF-R1	bin.29	78.04	3) high quality Nayfach	99.19	4.23	90.91	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.784	Unclassified	Unclassified	0.784	292693	2.81	1.51	18	659559	2358	51	3	3	3	TRUE	TRUE	FALSE	TRUE	16	10	10	4	2	0	0	0	2809456	2796464	2695993	2695993	1873270	1309638	0	0	0	18	2809456	138924	3	6	0	p__Actinobacteria (UID2112)	31	211	124	1	199	11	0	0	0
D09-NF-R1	bin.43	73.44	2) medium quality	89.24	3.16	40	Blautia sp. CAG:52	species	0.808	Blautia sp. CAG:52	species	0.808	200975	2.77	1.53	21	647637	2577	50	6	7	4	TRUE	TRUE	FALSE	FALSE	21	13	11	3	1	0	0	0	2767540	2767540	2605184	2484701	1213296	647637	0	0	0	21	2767540	142446	4	8	0	o__Clostridiales (UID1226)	155	278	158	21	252	5	0	0	0
