Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D07-NF-R1	unbinned	-18113.95	0) really bad	100	3642.79	6.87	Bacteria	superkingdom	0.664	Unclassified	Unclassified	0.082	6618	217.13	53.29	57727	253444	0	1503	20	56	28	FALSE	FALSE	FALSE	FALSE	3646	325	49	1	0	0	0	0	217131395	89682803	24851824	6891839	253444	0	0	0	0	57727	217131395	2340	5987	20543	0	root (UID1)	5656	56	24	0	0	0	0	0	56
D08-NF-R1	111	89.48	3) high quality Nayfach	99.98	2.1	0	Phascolarctobacterium faecium DSM 14760	strain	0.906	Phascolarctobacterium faecium DSM 14760	strain	0.906	129229	2.35	14.83	33	272899	2173	52	1	0	1	TRUE	TRUE	TRUE	FALSE	25	16	11	1	0	0	0	0	2353523	2331462	2081820	1692221	272899	0	0	0	0	33	2353523	91619	7	12	0	o__Selenomonadales (UID1024)	64	334	167	1	328	5	0	0	0
D08-NF-R1	114_sub	99.46	3) high quality Nayfach	99.46	0	0	Odoribacter splanchnicus	species	0.935	Odoribacter splanchnicus	species	0.935	65265	4.06	19.49	100	128935	3414	50	0	0	2	TRUE	TRUE	TRUE	FALSE	84	30	7	0	0	0	0	0	4055097	3963313	2482011	784436	0	0	0	0	0	100	4055097	35258	23	44	0	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0
D08-NF-R1	116	97.99	3) high quality Nayfach	97.99	0	0	Ruminococcus sp. CAG:330	species	0.815	Unclassified	Unclassified	0.643	107842	2.55	80.11	35	330745	2225	44	0	0	1	TRUE	TRUE	TRUE	FALSE	29	18	11	1	0	0	0	0	2545111	2517294	2257073	1741822	330745	0	0	0	0	35	2545111	88801	7	13	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D08-NF-R1	117	67.79	2) medium quality	96.49	5.74	0	Bilophila sp. 4_1_30	species	0.868	Bilophila sp. 4_1_30	species	0.868	9431	3.89	8.37	574	42332	3414	46	0	0	0	TRUE	TRUE	FALSE	FALSE	117	0	0	0	0	0	0	0	3893616	1792540	0	0	0	0	0	0	0	574	3893616	5254	133	273	0	k__Bacteria (UID203)	5449	103	57	2	83	18	0	0	0
D08-NF-R1	12	82.52	2) medium quality	86.57	0.81	50	Life	life	0.661	Oscillospiraceae bacterium	species	0.222	6506	2.78	7.06	519	23854	2457	27	0	0	1	TRUE	TRUE	FALSE	FALSE	51	0	0	0	0	0	0	0	2780277	679475	0	0	0	0	0	0	0	519	2780277	4160	141	275	0	o__Clostridiales (UID1212)	172	263	149	41	220	2	0	0	0
D08-NF-R1	121	80.01	2) medium quality	86.71	1.34	50	Firmicutes bacterium CAG:83	species	0.966	Firmicutes bacterium CAG:83	species	0.966	31955	1.84	12.61	86	88942	1710	34	0	0	0	TRUE	TRUE	FALSE	FALSE	55	5	0	0	0	0	0	0	1842161	1679324	374859	0	0	0	0	0	0	86	1842161	21808	19	36	0	o__Clostridiales (UID1212)	172	263	149	28	233	2	0	0	0
D08-NF-R1	124	91.29	3) high quality Nayfach	97.99	1.34	0	Ruminococcaceae bacterium UBA1691	species	0.93	Ruminococcaceae bacterium UBA1691	species	0.93	127197	3.02	32.87	44	277436	2801	36	0	0	1	TRUE	TRUE	TRUE	FALSE	39	19	10	1	0	0	0	0	3024622	3001360	2430661	1816637	277436	0	0	0	0	44	3024622	59939	8	17	0	o__Clostridiales (UID1212)	172	263	149	3	258	2	0	0	0
D08-NF-R1	129	92.14	3) high quality Nayfach	98.79	1.33	0	Roseburia intestinalis L1-82	strain	0.928	Roseburia intestinalis L1-82	strain	0.928	88692	3.44	42.13	57	256302	3028	37	0	0	0	TRUE	TRUE	TRUE	FALSE	50	27	11	1	0	0	0	0	3440268	3402116	2781831	1667371	256302	0	0	0	0	57	3440268	56552	12	24	0	f__Lachnospiraceae (UID1286)	57	420	207	3	413	4	0	0	0
D08-NF-R1	132_sub	74.57	3) high quality Nayfach	97.77	4.64	36.36	Bifidobacterium adolescentis	species	0.799	Bifidobacterium adolescentis ATCC 15703	strain	0.34	32617	2.74	13.56	174	127318	2332	62	0	0	1	TRUE	TRUE	TRUE	FALSE	71	13	2	0	0	0	0	0	2740566	2254247	927630	227966	0	0	0	0	0	174	2740566	14547	24	55	0	f__Bifidobacteriaceae (UID1458)	77	464	220	8	434	22	0	0	0
D08-NF-R1	39	97.32	3) high quality Nayfach	97.32	0	0	Clostridium sp. CAG:62	species	0.961	Clostridium sp. CAG:62	species	0.961	54535	2.65	13.74	81	182745	2399	24	0	0	0	TRUE	TRUE	TRUE	FALSE	61	19	5	0	0	0	0	0	2653028	2556444	1560396	684796	0	0	0	0	0	81	2653028	34272	15	30	0	o__Clostridiales (UID1212)	172	263	149	5	258	0	0	0	0
D08-NF-R1	51_sub	64.07	2) medium quality	77.17	2.62	25	Coriobacteriia	class	0.711	Unclassified	Unclassified	0.437	6508	3.17	11.74	616	66183	2877	38	0	0	0	TRUE	TRUE	FALSE	FALSE	55	1	0	0	0	0	0	0	3167945	875096	66183	0	0	0	0	0	0	616	3167945	3909	145	303	0	p__Actinobacteria (UID2112)	31	211	124	40	167	4	0	0	0
D08-NF-R1	54	94.93	2) medium quality	98.33	0.68	0	Oscillospiraceae bacterium	species	0.991	Oscillospiraceae bacterium	species	0.991	9574	2.38	14.24	346	31497	2017	20	0	0	0	TRUE	TRUE	FALSE	FALSE	72	0	0	0	0	0	0	0	2375881	1118363	0	0	0	0	0	0	0	346	2375881	5608	80	158	0	o__Clostridiales (UID1212)	172	261	147	23	237	1	0	0	0
D08-NF-R1	81_sub	95.1	3) high quality Nayfach	98.45	0.67	0	Eubacterium ventriosum	species	0.996	Eubacterium ventriosum	species	0.996	55751	2.18	12.39	64	190438	1894	31	0	0	0	TRUE	TRUE	TRUE	FALSE	47	16	3	0	0	0	0	0	2184474	2092058	1284451	414874	0	0	0	0	0	64	2184474	33871	13	25	0	o__Clostridiales (UID1212)	172	263	149	12	250	1	0	0	0
D08-NF-R1	88_sub	12.94	1) low quality	45.64	6.54	0	Life	life	0.662	Unclassified	Unclassified	0.113	1465	2.33	4.49	1557	6335	2000	11	0	0	1	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	2331939	0	0	0	0	0	0	0	0	1557	2331939	1202	582	1023	0	o__Clostridiales (UID1120)	304	249	142	122	109	17	1	0	0
D08-NF-R1	96	81.18	2) medium quality	88.58	1.48	25	Firmicutes	phylum	0.672	Firmicutes bacterium CAG:137	species	0.191	8679	2.08	7.67	324	43975	1790	21	0	0	0	TRUE	TRUE	FALSE	FALSE	58	0	0	0	0	0	0	0	2084914	927680	0	0	0	0	0	0	0	324	2084914	4921	71	152	0	o__Clostridiales (UID1212)	172	263	149	38	221	4	0	0	0
D08-NF-R1	97	80.29	2) medium quality	89.24	1.79	20	Firmicutes	phylum	0.798	Clostridiaceae	family	0.265	4059	2.04	6.38	618	43775	1740	27	0	0	1	TRUE	TRUE	FALSE	FALSE	19	0	0	0	0	0	0	0	2039425	272130	0	0	0	0	0	0	0	618	2039425	2476	145	306	0	o__Clostridiales (UID1212)	172	263	149	42	216	5	0	0	0
D08-NF-R1	98_sub	-36.77	0) really bad	95.98	26.55	0	Eubacteriales	order	0.671	Clostridium sp. TF06-15AC	species	0.161	8535	3.23	9.58	508	44736	2723	26	0	0	0	FALSE	FALSE	FALSE	FALSE	82	0	0	0	0	0	0	0	3230886	1418678	0	0	0	0	0	0	0	508	3230886	4386	104	239	0	o__Clostridiales (UID1226)	155	278	158	25	201	50	2	0	0
D08-NF-R1	bin.2	83.56	3) high quality Nayfach	98.66	3.02	0	Anaerostipes hadrus	species	0.917	Anaerostipes hadrus	species	0.917	22397	2.27	27.52	163	96452	2086	29	0	0	0	TRUE	TRUE	TRUE	FALSE	77	5	0	0	0	0	0	0	2268683	1807556	345165	0	0	0	0	0	0	163	2268683	11934	31	68	0	o__Clostridiales (UID1212)	172	263	149	2	256	5	0	0	0
D08-NF-R1	bin.20_sub	28.05	0) really bad	91.1	12.61	13.79	Blautia obeum	species	0.75	Blautia obeum	species	0.75	41412	3.24	42.71	142	177075	2881	26	0	0	0	FALSE	FALSE	FALSE	FALSE	89	19	4	0	0	0	0	0	3237713	2960084	1535161	575342	0	0	0	0	0	142	3237713	19839	21	51	0	o__Clostridiales (UID1226)	155	278	158	23	226	29	0	0	0
D08-NF-R1	bin.28	95.19	3) high quality Nayfach	98.54	0.67	0	Butyricicoccus	genus	0.756	Butyricicoccus sp. N15.MGS-46	species	0.388	39630	2.34	24.34	92	121422	2141	50	0	0	0	TRUE	TRUE	TRUE	FALSE	62	12	3	0	0	0	0	0	2344941	2163934	951355	360851	0	0	0	0	0	92	2344941	25107	18	36	0	o__Clostridiales (UID1212)	172	263	149	4	258	1	0	0	0
D08-NF-R1	bin.35	97.35	3) high quality Nayfach	99.25	0.38	100	Bacteroides sp. AF39-10AT	species	0.882	Bacteroides sp. AF39-10AT	species	0.882	106878	5.12	227.83	80	198374	4181	51	0	0	1	TRUE	TRUE	TRUE	FALSE	70	39	19	0	0	0	0	0	5118889	5060858	4157465	2666253	0	0	0	0	0	80	5118889	61017	18	34	0	o__Bacteroidales (UID2654)	163	486	266	2	483	1	0	0	0
D08-NF-R1	bin.38	69.5	2) medium quality	86.3	3.36	50	Eubacterium	genus	0.76	Eubacterium sp. 38_16	species	0.6	15665	2.82	19.03	264	93159	2435	22	0	0	0	TRUE	TRUE	FALSE	FALSE	88	2	0	0	0	0	0	0	2820718	1836131	172564	0	0	0	0	0	0	264	2820718	8079	54	119	0	o__Clostridiales (UID1212)	172	263	149	36	221	5	1	0	0
D08-NF-R1	bin.43	96.23	3) high quality Nayfach	97.58	0.27	0	Eubacteriales	order	0.73	uncultured Eubacteriales bacterium	species	0.635	74197	2.68	22.9	52	206486	2367	49	0	1	1	TRUE	TRUE	TRUE	FALSE	48	22	8	0	0	0	0	0	2675194	2650996	2036054	1139446	0	0	0	0	0	52	2675194	53069	11	22	0	c__Clostridia (UID1118)	387	223	124	5	217	1	0	0	0
D08-NF-R1	bin.5	98.32	3) high quality Nayfach	98.32	0	0	Eubacteriales	order	0.709	Clostridium sp. AF15-31	species	0.407	107274	2.62	24.76	31	400982	2245	28	0	0	0	TRUE	TRUE	TRUE	FALSE	28	16	8	3	0	0	0	0	2624665	2607763	2208594	1614580	978861	0	0	0	0	31	2624665	70322	6	13	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D08-NF-R1	bin.50	96.25	3) high quality Nayfach	96.25	0	0	Sutterella sp. AF15-45LB	species	0.737	Sutterella sp. AF15-45LB	species	0.737	61315	1.84	21.27	44	184754	1627	41	0	0	0	TRUE	TRUE	TRUE	FALSE	33	14	5	0	0	0	0	0	1839030	1748027	1312626	737315	0	0	0	0	0	44	1839030	34989	8	16	0	p__Proteobacteria (UID3887)	1487	256	160	6	250	0	0	0	0
D08-NF-R1	bin.51	84.1	3) high quality Nayfach	91.4	1.46	37.5	Bifidobacterium longum	species	0.698	Bifidobacterium longum	species	0.237	27948	1.88	14.45	99	187640	1538	40	0	1	0	TRUE	TRUE	TRUE	FALSE	60	6	1	0	0	0	0	0	1884108	1649678	528552	187640	0	0	0	0	0	99	1884108	14570	18	41	0	f__Bifidobacteriaceae (UID1462)	65	476	217	33	435	8	0	0	0
D08-NF-R1	bin.58	97.97	3) high quality Nayfach	97.97	0	0	Alistipes finegoldii	species	0.717	Alistipes finegoldii	species	0.717	63083	2.82	44.97	76	135286	2296	38	0	0	0	TRUE	TRUE	TRUE	FALSE	57	18	6	0	0	0	0	0	2815337	2696433	1624988	705152	0	0	0	0	0	76	2815337	33555	15	30	0	p__Bacteroidetes (UID2605)	350	314	208	14	300	0	0	0	0
D08-NF-R1	bin.66	65.52	2) medium quality	73.57	1.61	25	Firmicutes bacterium CAG:114	species	0.991	Firmicutes bacterium CAG:114	species	0.991	10711	1.52	8.21	172	35232	1431	20	0	0	1	TRUE	TRUE	FALSE	FALSE	53	0	0	0	0	0	0	0	1515287	845608	0	0	0	0	0	0	0	172	1515287	6560	45	89	0	o__Clostridiales (UID1212)	172	257	149	65	188	4	0	0	0
D08-NF-R1	bin.8_sub	48.04	1) low quality	48.04	0	0	uncultured Ruminococcus sp.	species	0.9	uncultured Ruminococcus sp.	species	0.9	54298	1.23	35.19	34	129981	973	15	0	0	0	TRUE	FALSE	FALSE	FALSE	30	8	1	0	0	0	0	0	1233782	1207325	645855	129981	0	0	0	0	0	34	1233782	27219	8	17	0	o__Clostridiales (UID1226)	155	278	158	129	149	0	0	0	0
D08-NF-R1	bin.80	97.32	3) high quality Nayfach	97.32	0	0	Oscillospiraceae bacterium	species	0.834	Oscillospiraceae bacterium	species	0.834	84223	2.25	19.04	42	180568	2058	36	0	0	2	TRUE	TRUE	TRUE	FALSE	39	17	5	0	0	0	0	0	2254700	2231733	1626824	747885	0	0	0	0	0	42	2254700	46740	10	19	0	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0
D08-NF-R1	bin.84	95.92	3) high quality Nayfach	95.92	0	0	Subdoligranulum sp. 60_17	species	0.819	Subdoligranulum sp. 60_17	species	0.819	87435	2.6	57.17	54	233031	2255	40	0	0	1	TRUE	TRUE	TRUE	FALSE	48	16	8	0	0	0	0	0	2602674	2564772	1727031	1180808	0	0	0	0	0	54	2602674	42838	10	21	0	o__Clostridiales (UID1212)	172	261	147	6	255	0	0	0	0
D08-NF-R1	bin.90	94.34	3) high quality Nayfach	94.34	0	0	Coprobacillus	genus	0.698	Coprobacillus sp. AM23-2	species	0.221	36781	2.57	11.63	106	140569	2654	49	0	0	0	TRUE	TRUE	TRUE	FALSE	75	13	3	0	0	0	0	0	2572916	2413902	938452	350008	0	0	0	0	0	106	2572916	22323	22	44	0	k__Bacteria (UID2372)	131	177	106	10	167	0	0	0	0
D08-NF-R1	bin.92	96.78	3) high quality Nayfach	99.68	0.58	0	Streptococcus salivarius	species	0.719	Streptococcus salivarius CCHSS3	strain	0.445	54757	1.99	16.18	51	162181	1861	28	0	0	0	TRUE	TRUE	TRUE	FALSE	46	15	3	0	0	0	0	0	1986159	1959726	1154043	371540	0	0	0	0	0	51	1986159	32155	12	24	0	g__Streptococcus (UID684)	26	668	229	3	663	2	0	0	0
D08-NF-R1	maxbin.004	96.87	3) high quality Nayfach	97.07	0.04	100	Faecalibacterium prausnitzii SL3/3	strain	0.82	Faecalibacterium prausnitzii SL3/3	strain	0.82	26516	2.44	202.95	160	107714	2217	50	1	1	0	TRUE	TRUE	TRUE	FALSE	75	8	1	0	0	0	0	0	2442685	2035729	544016	107714	0	0	0	0	0	160	2442685	13647	28	59	0	o__Clostridiales (UID1212)	172	261	147	25	234	2	0	0	0
D08-NF-R1	maxbin.005	94.52	3) high quality Nayfach	94.52	0	0	Ruminococcus	genus	0.726	Ruminococcus sp.	species	0.47	95468	2.45	183.1	55	267178	2213	32	0	0	1	TRUE	TRUE	TRUE	FALSE	35	17	7	1	0	0	0	0	2448569	2339215	1849948	1146539	267178	0	0	0	0	55	2448569	54509	8	17	0	o__Clostridiales (UID1212)	172	260	146	11	249	0	0	0	0
D08-NF-R1	maxbin.006_sub	17.76	0) really bad	72.76	11	100	Bacteroides eggerthii DSM 20697	strain	0.799	Bacteroides eggerthii DSM 20697	strain	0.799	57248	2.96	163.1	147	228771	2409	32	1	5	2	FALSE	FALSE	FALSE	FALSE	54	18	8	0	0	0	0	0	2958258	2674414	1805612	1177019	0	0	0	0	0	147	2958258	29086	13	30	0	k__Bacteria (UID203)	5449	104	58	22	59	23	0	0	0
D08-NF-R1	maxbin.011	50.09	2) medium quality	60.09	2	0	Eubacteriales	order	0.689	unclassified Ruminococcus	no rank	0.112	8994	1.95	80.73	365	42359	1614	18	0	0	0	TRUE	TRUE	FALSE	FALSE	53	0	0	0	0	0	0	0	1954995	826751	0	0	0	0	0	0	0	365	1954995	4274	69	149	0	o__Clostridiales (UID1226)	155	278	158	111	161	6	0	0	0
D08-NF-R1	maxbin.012	91.97	3) high quality Nayfach	97.12	1.03	60	Alistipes putredinis	species	0.836	Alistipes putredinis	species	0.836	87519	2.52	75.76	96	345164	2302	46	0	2	2	TRUE	TRUE	TRUE	FALSE	37	16	4	2	0	0	0	0	2521089	2354978	1853487	932139	619455	0	0	0	0	96	2521089	44335	8	17	0	p__Bacteroidetes (UID2605)	350	314	208	7	302	5	0	0	0
D08-NF-R1	maxbin.013	74.69	2) medium quality	96.74	4.41	96	[Eubacterium] rectale	species	0.729	[Eubacterium] rectale	species	0.456	7814	2.04	64.65	355	44431	1716	20	0	0	0	TRUE	TRUE	FALSE	FALSE	55	0	0	0	0	0	0	0	2041654	821369	0	0	0	0	0	0	0	355	2041654	4914	79	162	0	f__Lachnospiraceae (UID1286)	57	420	207	11	390	16	3	0	0
D08-NF-R1	maxbin.014	47.05	2) medium quality	73.95	5.38	47.06	Eubacteriales	order	0.66	uncultured Blautia sp.	species	0.407	16031	2.34	64.44	256	56075	1931	27	0	0	0	TRUE	TRUE	FALSE	FALSE	79	3	0	0	0	0	0	0	2337590	1636822	162544	0	0	0	0	0	0	256	2337590	8364	43	92	0	o__Clostridiales (UID1226)	155	278	158	66	195	17	0	0	0
D08-NF-R1	maxbin.018_sub	83.75	3) high quality Nayfach	93.25	1.9	0	Blautia	genus	0.693	Blautia sp. AF19-1	species	0.316	90077	2.86	51.48	79	349644	2508	37	1	0	0	TRUE	TRUE	TRUE	FALSE	45	19	8	1	0	0	0	0	2856495	2752627	2035970	1267805	349644	0	0	0	0	79	2856495	46139	10	22	0	o__Clostridiales (UID1226)	155	278	158	15	260	3	0	0	0
D08-NF-R1	maxbin.019	76.15	3) high quality Nayfach	92.95	3.36	0	Clostridiales bacterium	species	0.909	Clostridiales bacterium	species	0.909	99500	2.08	47.68	83	203262	1878	48	0	0	0	TRUE	TRUE	TRUE	FALSE	26	14	6	0	0	0	0	0	2075629	1935795	1613203	998895	0	0	0	0	0	83	2075629	53396	7	13	0	o__Clostridiales (UID1212)	172	263	149	15	243	5	0	0	0
D08-NF-R1	maxbin.021_sub	-27.72	0) really bad	92.33	24.01	9.57	Firmicutes	phylum	0.718	Lachnospiraceae bacterium	species	0.476	46510	3.52	34.65	268	153773	3207	40	0	0	0	FALSE	FALSE	FALSE	FALSE	75	21	4	0	0	0	0	0	3519284	3023801	1670223	557738	0	0	0	0	0	268	3519284	24892	23	49	0	f__Lachnospiraceae (UID1286)	57	420	207	36	305	73	5	1	0
D08-NF-R1	maxbin.022_sub	-82.97	0) really bad	94.73	35.54	86.44	Coriobacteriaceae	family	0.682	Collinsella aerofaciens	species	0.418	5501	2.84	33.85	725	55930	2536	44	0	0	0	FALSE	FALSE	FALSE	FALSE	48	1	0	0	0	0	0	0	2840627	846811	55930	0	0	0	0	0	0	725	2840627	2755	128	312	0	p__Actinobacteria (UID2112)	31	211	124	10	147	53	0	1	0
D08-NF-R1	maxbin.024	93.8	3) high quality Nayfach	98.65	0.97	20	Parabacteroides distasonis ATCC 8503	strain	0.686	Parabacteroides distasonis ATCC 8503	strain	0.686	113598	4.96	30.52	99	258233	4157	52	0	5	0	TRUE	TRUE	TRUE	FALSE	64	36	19	1	0	0	0	0	4955529	4839090	3994190	2763858	258233	0	0	0	0	99	4955529	68314	17	32	0	o__Bacteroidales (UID2621)	198	427	260	4	418	5	0	0	0
D08-NF-R1	maxbin.027_sub	-89.91	0) really bad	85.29	35.04	6.25	Ruminococcus	genus	0.691	uncultured Ruminococcus sp.	species	0.485	10567	4.04	25.72	681	164696	3460	28	0	0	0	FALSE	FALSE	FALSE	FALSE	83	7	2	0	0	0	0	0	4043419	2083297	620962	266742	0	0	0	0	0	681	4043419	4481	77	227	0	o__Clostridiales (UID1226)	155	278	158	47	143	84	4	0	0
D08-NF-R1	maxbin.028_sub	-23.34	0) really bad	85.56	21.78	66.67	Faecalibacterium prausnitzii L2-6	strain	0.763	Faecalibacterium prausnitzii L2-6	strain	0.763	6249	2.45	25.97	621	38091	2204	14	0	0	0	FALSE	FALSE	FALSE	FALSE	50	0	0	0	0	0	0	0	2448848	794452	0	0	0	0	0	0	0	621	2448848	2677	105	258	0	o__Clostridiales (UID1212)	172	257	149	48	169	35	3	1	1
D08-NF-R1	maxbin.035	79.05	2) medium quality	79.35	0.06	100	Lachnospiraceae bacterium	species	0.924	Lachnospiraceae bacterium	species	0.924	45728	2.23	17.91	98	175437	1861	29	0	0	0	TRUE	TRUE	FALSE	FALSE	52	11	2	0	0	0	0	0	2225407	2043307	994557	294496	0	0	0	0	0	98	2225407	25055	14	31	0	o__Clostridiales (UID1212)	172	263	149	55	207	1	0	0	0
D08-NF-R1	maxbin.038	87.15	3) high quality Nayfach	95.55	1.68	33.33	Eubacterium sp.	species	0.947	Eubacterium sp.	species	0.947	70714	2.59	17.39	86	257721	2274	29	0	0	0	TRUE	TRUE	TRUE	FALSE	48	18	4	1	0	0	0	0	2587909	2478404	1611446	616206	257721	0	0	0	0	86	2587909	35806	13	26	0	o__Clostridiales (UID1212)	172	263	149	13	247	3	0	0	0
D08-NF-R1	maxbin.055	78.63	3) high quality Nayfach	95.13	3.3	16.67	Lachnospiraceae	family	0.774	[Ruminococcus] torques ATCC 27756	strain	0.296	35465	2.31	12.72	169	117248	1969	20	0	0	0	TRUE	TRUE	TRUE	FALSE	66	12	1	0	0	0	0	0	2314236	2000813	794611	117248	0	0	0	0	0	169	2314236	16869	21	46	0	f__Lachnospiraceae (UID1256)	33	333	171	14	307	12	0	0	0
D08-NF-R1	maxbin.083_sub	-24.25	0) really bad	56.55	16.16	4.26	Firmicutes	phylum	0.668	Clostridium phoceensis	species	0.174	2993	2.32	6.9	897	47613	2264	18	0	0	0	FALSE	FALSE	FALSE	FALSE	22	0	0	0	0	0	0	0	2315737	487610	0	0	0	0	0	0	0	897	2315737	1632	165	434	0	o__Clostridiales (UID1212)	172	257	149	110	113	29	4	1	0
D08-NF-R1	maxbin.094	70.59	2) medium quality	84.69	2.82	0	Clostridiales bacterium	species	0.915	Clostridiales bacterium	species	0.915	2791	2.42	5.69	1003	11490	2145	16	0	0	0	TRUE	TRUE	FALSE	FALSE	2	0	0	0	0	0	0	0	2423056	22069	0	0	0	0	0	0	0	1003	2423056	1810	282	550	0	o__Clostridiales (UID1120)	304	250	143	53	190	7	0	0	0
D08-NF-R1	maxbin.095_sub	4.86	0) really bad	77.61	14.55	18.52	Eubacteriales	order	0.737	Lachnospira eligens	species	0.509	2966	2.45	5.62	969	21677	1981	12	0	0	0	FALSE	FALSE	FALSE	FALSE	16	0	0	0	0	0	0	0	2452625	197782	0	0	0	0	0	0	0	969	2452625	1799	243	505	0	o__Clostridiales (UID1212)	172	263	149	48	169	42	4	0	0
D08-NF-R1	unbinned	-15488.55	0) really bad	100	3117.71	6.89	Bacteria	superkingdom	0.66	Unclassified	Unclassified	0.052	6768	159.09	125.01	41976	541364	0	1169	11	34	18	FALSE	FALSE	FALSE	FALSE	2628	236	49	7	1	0	0	0	159085387	66892170	20645896	8013350	2366062	541364	0	0	0	41976	159085387	2336	4182	14876	0	root (UID1)	5656	56	24	0	0	0	0	0	56
D09-NF-R1	100_sub	56.16	2) medium quality	95.16	7.8	68.75	Adlercreutzia caecimuris B7	strain	0.9	Unclassified	Unclassified	0.608	6895	2.94	13.78	658	60764	2581	44	0	0	0	TRUE	TRUE	FALSE	FALSE	62	1	0	0	0	0	0	0	2938871	1073061	60764	0	0	0	0	0	0	658	2938871	3246	112	263	0	p__Actinobacteria (UID2112)	31	211	124	8	189	13	1	0	0
D09-NF-R1	106_sub	81.24	2) medium quality	84.59	0.67	0	Oscillibacter sp.	species	0.818	Oscillibacter sp.	species	0.818	35206	1.93	13.71	97	163732	1802	21	0	0	2	TRUE	TRUE	FALSE	FALSE	56	9	1	0	0	0	0	0	1926861	1691600	699946	163732	0	0	0	0	0	97	1926861	15548	16	38	0	o__Clostridiales (UID1212)	172	263	149	32	230	1	0	0	0
D09-NF-R1	110	90.88	3) high quality Nayfach	95.78	0.98	20	Life	life	0.663	Eggerthella sp. CAG:368	species	0.141	10467	1.9	7.55	245	44180	1568	34	0	0	0	TRUE	TRUE	TRUE	FALSE	56	0	0	0	0	0	0	0	1904954	996277	0	0	0	0	0	0	0	245	1904954	6163	52	112	0	p__Actinobacteria (UID2112)	31	211	124	12	194	5	0	0	0
D09-NF-R1	111	99.6	3) high quality Nayfach	100	0.08	0	Mitsuokella	genus	0.754	Mitsuokella sp. AF33-22	species	0.38	40599	2.34	23.31	89	164294	2129	50	0	0	0	TRUE	TRUE	TRUE	FALSE	58	12	2	0	0	0	0	0	2336692	2192367	1028960	282022	0	0	0	0	0	89	2336692	29729	16	32	0	f__Veillonellaceae (UID1032)	33	423	214	0	422	1	0	0	0
D09-NF-R1	112_sub	99.06	3) high quality Nayfach	99.06	0	0	Coprobacillus sp. AF21-8LB	species	0.897	Coprobacillus sp. AF21-8LB	species	0.897	77848	2.49	39.59	59	163081	2559	45	0	0	0	TRUE	TRUE	TRUE	FALSE	46	20	7	0	0	0	0	0	2491287	2416766	1767035	837032	0	0	0	0	0	59	2491287	46316	12	23	0	k__Bacteria (UID2372)	131	177	106	3	174	0	0	0	0
D09-NF-R1	117	100	3) high quality Nayfach	100	0	0	Sutterella wadsworthensis HGA0223	strain	0.987	Sutterella wadsworthensis HGA0223	strain	0.987	122003	2.81	38.1	40	236356	2302	49	0	0	0	TRUE	TRUE	TRUE	FALSE	31	19	13	0	0	0	0	0	2810288	2764902	2426292	2003044	0	0	0	0	0	40	2810288	77897	8	15	0	p__Proteobacteria (UID3887)	1487	256	161	0	256	0	0	0	0
D09-NF-R1	119	76.5	2) medium quality	94.25	3.55	28.57	Eggerthellales bacterium	species	0.973	Unclassified	Unclassified	0.56	5110	1.51	6.15	384	23876	1453	28	0	0	0	TRUE	TRUE	FALSE	FALSE	20	0	0	0	0	0	0	0	1508559	284092	0	0	0	0	0	0	0	384	1508559	2926	88	184	0	p__Actinobacteria (UID2112)	31	211	124	13	191	7	0	0	0
D09-NF-R1	126	91.96	3) high quality Nayfach	98.66	1.34	0	Eubacterium sp. CAG:274	species	0.988	Eubacterium sp. CAG:274	species	0.988	133987	2.15	18.85	31	259721	1994	32	0	0	0	TRUE	TRUE	TRUE	FALSE	23	13	9	1	0	0	0	0	2153086	2117837	1826386	1502350	259721	0	0	0	0	31	2153086	90919	6	11	0	o__Clostridiales (UID1212)	172	263	149	2	259	2	0	0	0
